city,city_ibge_code,confirmed,date,index
Capivari de Baixo,4203956,0,2020-03-31,20
Capivari de Baixo,4203956,0,2020-04-01,21
Capivari de Baixo,4203956,0,2020-04-02,22
Capivari de Baixo,4203956,0,2020-04-03,23
Capivari de Baixo,4203956,0,2020-04-04,24
Capivari de Baixo,4203956,0,2020-04-05,25
Capivari de Baixo,4203956,0,2020-04-06,26
Capivari de Baixo,4203956,0,2020-04-07,27
Capivari de Baixo,4203956,0,2020-04-08,28
Capivari de Baixo,4203956,0,2020-04-09,29
Capivari de Baixo,4203956,0,2020-04-10,30
Catanduvas,4204004,0,2020-03-12,1
Catanduvas,4204004,0,2020-03-13,2
Catanduvas,4204004,0,2020-03-14,3
Catanduvas,4204004,0,2020-03-15,4
Catanduvas,4204004,0,2020-03-16,5
Catanduvas,4204004,0,2020-03-17,6
Catanduvas,4204004,0,2020-03-18,7
Catanduvas,4204004,0,2020-03-19,8
Catanduvas,4204004,0,2020-03-20,9
Catanduvas,4204004,0,2020-03-21,10
Catanduvas,4204004,0,2020-03-22,11
Catanduvas,4204004,0,2020-03-23,12
Catanduvas,4204004,0,2020-03-24,13
Catanduvas,4204004,0,2020-03-25,14
Catanduvas,4204004,0,2020-03-26,15
Catanduvas,4204004,0,2020-03-27,16
Catanduvas,4204004,0,2020-03-28,17
Catanduvas,4204004,0,2020-03-29,18
Catanduvas,4204004,0,2020-03-30,19
Catanduvas,4204004,0,2020-03-31,20
Catanduvas,4204004,0,2020-04-01,21
Catanduvas,4204004,0,2020-04-02,22
Catanduvas,4204004,0,2020-04-03,23
Catanduvas,4204004,0,2020-04-04,24
Catanduvas,4204004,0,2020-04-05,25
Catanduvas,4204004,0,2020-04-06,26
Catanduvas,4204004,0,2020-04-07,27
Catanduvas,4204004,0,2020-04-08,28
Catanduvas,4204004,0,2020-04-09,29
Catanduvas,4204004,0,2020-04-10,30
Chapecó,4204202,0,2020-03-12,1
Chapecó,4204202,0,2020-03-13,2
Chapecó,4204202,0,2020-03-14,3
Chapecó,4204202,0,2020-03-15,4
Chapecó,4204202,0,2020-03-16,5
Chapecó,4204202,0,2020-03-17,6
Chapecó,4204202,0,2020-03-18,7
Chapecó,4204202,0,2020-03-19,8
Chapecó,4204202,1,2020-03-20,9
Chapecó,4204202,2,2020-03-21,10
Chapecó,4204202,2,2020-03-22,11
Chapecó,4204202,2,2020-03-23,12
Chapecó,4204202,3,2020-03-24,13
Chapecó,4204202,3,2020-03-25,14
Chapecó,4204202,4,2020-03-26,15
Chapecó,4204202,4,2020-03-27,16
Chapecó,4204202,5,2020-03-28,17
Chapecó,4204202,5,2020-03-29,18
Chapecó,4204202,5,2020-03-30,19
Chapecó,4204202,5,2020-03-31,20
Chapecó,4204202,5,2020-04-01,21
Chapecó,4204202,5,2020-04-02,22
Chapecó,4204202,5,2020-04-03,23
Chapecó,4204202,5,2020-04-04,24
Chapecó,4204202,6,2020-04-05,25
Chapecó,4204202,6,2020-04-06,26
Chapecó,4204202,6,2020-04-07,27
Chapecó,4204202,6,2020-04-08,28
Chapecó,4204202,6,2020-04-09,29
Chapecó,4204202,6,2020-04-10,30
Cocal do Sul,4204251,0,2020-03-12,1
Cocal do Sul,4204251,0,2020-03-13,2
Cocal do Sul,4204251,0,2020-03-14,3
Cocal do Sul,4204251,0,2020-03-15,4
Cocal do Sul,4204251,0,2020-03-16,5
Cocal do Sul,4204251,0,2020-03-17,6
Cocal do Sul,4204251,0,2020-03-18,7
Cocal do Sul,4204251,0,2020-03-19,8
Cocal do Sul,4204251,0,2020-03-20,9
Cocal do Sul,4204251,0,2020-03-21,10
Cocal do Sul,4204251,0,2020-03-22,11
Cocal do Sul,4204251,0,2020-03-23,12
Cocal do Sul,4204251,0,2020-03-24,13
Cocal do Sul,4204251,0,2020-03-25,14
Cocal do Sul,4204251,0,2020-03-26,15
Cocal do Sul,4204251,0,2020-03-27,16
Cocal do Sul,4204251,0,2020-03-28,17
Cocal do Sul,4204251,0,2020-03-29,18
Cocal do Sul,4204251,0,2020-03-30,19
Cocal do Sul,4204251,0,2020-03-31,20
Cocal do Sul,4204251,0,2020-04-01,21
Cocal do Sul,4204251,0,2020-04-02,22
Cocal do Sul,4204251,0,2020-04-03,23
Cocal do Sul,4204251,0,2020-04-04,24
Cocal do Sul,4204251,0,2020-04-05,25
Cocal do Sul,4204251,0,2020-04-06,26
Cocal do Sul,4204251,0,2020-04-07,27
Cocal do Sul,4204251,0,2020-04-08,28
Cocal do Sul,4204251,1,2020-04-09,29
Cocal do Sul,4204251,1,2020-04-10,30
Concórdia,4204301,0,2020-03-12,1
Concórdia,4204301,0,2020-03-13,2
Concórdia,4204301,0,2020-03-14,3
Concórdia,4204301,0,2020-03-15,4
Concórdia,4204301,0,2020-03-16,5
Concórdia,4204301,0,2020-03-17,6
Concórdia,4204301,0,2020-03-18,7
Concórdia,4204301,0,2020-03-19,8
Concórdia,4204301,0,2020-03-20,9
Concórdia,4204301,0,2020-03-21,10
Concórdia,4204301,0,2020-03-22,11
Concórdia,4204301,0,2020-03-23,12
Concórdia,4204301,0,2020-03-24,13
Concórdia,4204301,0,2020-03-25,14
Concórdia,4204301,0,2020-03-26,15
Concórdia,4204301,0,2020-03-27,16
Concórdia,4204301,0,2020-03-28,17
Concórdia,4204301,0,2020-03-29,18
Concórdia,4204301,0,2020-03-30,19
Concórdia,4204301,0,2020-03-31,20
Concórdia,4204301,0,2020-04-01,21
Concórdia,4204301,0,2020-04-02,22
Concórdia,4204301,0,2020-04-03,23
Concórdia,4204301,0,2020-04-04,24
Concórdia,4204301,0,2020-04-05,25
Concórdia,4204301,0,2020-04-06,26
Concórdia,4204301,0,2020-04-07,27
Concórdia,4204301,0,2020-04-08,28
Concórdia,4204301,0,2020-04-09,29
Concórdia,4204301,0,2020-04-10,30
Criciúma,4204608,0,2020-03-12,1
Criciúma,4204608,0,2020-03-13,2
Criciúma,4204608,0,2020-03-14,3
Criciúma,4204608,0,2020-03-15,4
Criciúma,4204608,0,2020-03-16,5
Criciúma,4204608,0,2020-03-17,6
Criciúma,4204608,0,2020-03-18,7
Criciúma,4204608,0,2020-03-19,8
Criciúma,4204608,3,2020-03-20,9
Criciúma,4204608,6,2020-03-21,10
Criciúma,4204608,7,2020-03-22,11
Criciúma,4204608,9,2020-03-23,12
Criciúma,4204608,9,2020-03-24,13
Criciúma,4204608,11,2020-03-25,14
Criciúma,4204608,12,2020-03-26,15
Criciúma,4204608,12,2020-03-27,16
Criciúma,4204608,13,2020-03-28,17
Criciúma,4204608,13,2020-03-29,18
Criciúma,4204608,15,2020-03-30,19
Criciúma,4204608,17,2020-03-31,20
Criciúma,4204608,21,2020-04-01,21
Criciúma,4204608,23,2020-04-02,22
Criciúma,4204608,23,2020-04-03,23
Criciúma,4204608,27,2020-04-04,24
Criciúma,4204608,27,2020-04-05,25
Criciúma,4204608,27,2020-04-06,26
Criciúma,4204608,29,2020-04-07,27
Criciúma,4204608,30,2020-04-08,28
Criciúma,4204608,37,2020-04-09,29
Criciúma,4204608,37,2020-04-10,30
Florianópolis,4205407,2,2020-03-12,1
Florianópolis,4205407,2,2020-03-13,2
Florianópolis,4205407,2,2020-03-14,3
Florianópolis,4205407,2,2020-03-15,4
Florianópolis,4205407,3,2020-03-16,5
Florianópolis,4205407,3,2020-03-17,6
Florianópolis,4205407,5,2020-03-18,7
Florianópolis,4205407,6,2020-03-19,8
Florianópolis,4205407,10,2020-03-20,9
Florianópolis,4205407,10,2020-03-21,10
Florianópolis,4205407,10,2020-03-22,11
Florianópolis,4205407,15,2020-03-23,12
Florianópolis,4205407,20,2020-03-24,13
Florianópolis,4205407,20,2020-03-25,14
Florianópolis,4205407,20,2020-03-26,15
Florianópolis,4205407,27,2020-03-27,16
Florianópolis,4205407,30,2020-03-28,17
Florianópolis,4205407,40,2020-03-29,18
Florianópolis,4205407,50,2020-03-30,19
Florianópolis,4205407,58,2020-03-31,20
Florianópolis,4205407,60,2020-04-01,21
Florianópolis,4205407,71,2020-04-02,22
Florianópolis,4205407,78,2020-04-03,23
Florianópolis,4205407,91,2020-04-04,24
Florianópolis,4205407,94,2020-04-05,25
Florianópolis,4205407,99,2020-04-06,26
Florianópolis,4205407,114,2020-04-07,27
Florianópolis,4205407,123,2020-04-08,28
Florianópolis,4205407,166,2020-04-09,29
Florianópolis,4205407,167,2020-04-10,30
Forquilhinha,4205456,0,2020-03-12,1
Forquilhinha,4205456,0,2020-03-13,2
Forquilhinha,4205456,0,2020-03-14,3
Forquilhinha,4205456,0,2020-03-15,4
Forquilhinha,4205456,0,2020-03-16,5
Forquilhinha,4205456,0,2020-03-17,6
Forquilhinha,4205456,0,2020-03-18,7
Forquilhinha,4205456,0,2020-03-19,8
Forquilhinha,4205456,0,2020-03-20,9
Forquilhinha,4205456,0,2020-03-21,10
Forquilhinha,4205456,0,2020-03-22,11
Forquilhinha,4205456,0,2020-03-23,12
Forquilhinha,4205456,0,2020-03-24,13
Forquilhinha,4205456,0,2020-03-25,14
Forquilhinha,4205456,0,2020-03-26,15
Forquilhinha,4205456,0,2020-03-27,16
Forquilhinha,4205456,0,2020-03-28,17
Forquilhinha,4205456,0,2020-03-29,18
Forquilhinha,4205456,0,2020-03-30,19
Forquilhinha,4205456,0,2020-03-31,20
Forquilhinha,4205456,0,2020-04-01,21
Forquilhinha,4205456,0,2020-04-02,22
Forquilhinha,4205456,0,2020-04-03,23
Forquilhinha,4205456,0,2020-04-04,24
Forquilhinha,4205456,0,2020-04-05,25
Forquilhinha,4205456,0,2020-04-06,26
Forquilhinha,4205456,0,2020-04-07,27
Forquilhinha,4205456,1,2020-04-08,28
Forquilhinha,4205456,1,2020-04-09,29
Forquilhinha,4205456,1,2020-04-10,30
Garopaba,4205704,0,2020-03-12,1
Garopaba,4205704,0,2020-03-13,2
Garopaba,4205704,0,2020-03-14,3
Garopaba,4205704,0,2020-03-15,4
Garopaba,4205704,0,2020-03-16,5
Garopaba,4205704,0,2020-03-17,6
Garopaba,4205704,0,2020-03-18,7
Garopaba,4205704,0,2020-03-19,8
Garopaba,4205704,0,2020-03-20,9
Garopaba,4205704,0,2020-03-21,10
Garopaba,4205704,0,2020-03-22,11
Garopaba,4205704,0,2020-03-23,12
Garopaba,4205704,0,2020-03-24,13
Garopaba,4205704,0,2020-03-25,14
Garopaba,4205704,0,2020-03-26,15
Garopaba,4205704,0,2020-03-27,16
Garopaba,4205704,0,2020-03-28,17
Garopaba,4205704,0,2020-03-29,18
Garopaba,4205704,0,2020-03-30,19
Garopaba,4205704,0,2020-03-31,20
Garopaba,4205704,0,2020-04-01,21
Garopaba,4205704,0,2020-04-02,22
Garopaba,4205704,0,2020-04-03,23
Garopaba,4205704,0,2020-04-04,24
Garopaba,4205704,0,2020-04-05,25
Garopaba,4205704,0,2020-04-06,26
Garopaba,4205704,0,2020-04-07,27
Garopaba,4205704,0,2020-04-08,28
Garopaba,4205704,1,2020-04-09,29
Garopaba,4205704,1,2020-04-10,30
Gaspar,4205902,0,2020-03-12,1
Gaspar,4205902,0,2020-03-13,2
Gaspar,4205902,0,2020-03-14,3
Gaspar,4205902,0,2020-03-15,4
Gaspar,4205902,0,2020-03-16,5
Gaspar,4205902,0,2020-03-17,6
Gaspar,4205902,0,2020-03-18,7
Gaspar,4205902,0,2020-03-19,8
Gaspar,4205902,0,2020-03-20,9
Gaspar,4205902,0,2020-03-21,10
Gaspar,4205902,0,2020-03-22,11
Gaspar,4205902,1,2020-03-23,12
Gaspar,4205902,1,2020-03-24,13
Gaspar,4205902,1,2020-03-25,14
Gaspar,4205902,1,2020-03-26,15
Gaspar,4205902,1,2020-03-27,16
Gaspar,4205902,2,2020-03-28,17
Gaspar,4205902,2,2020-03-29,18
Gaspar,4205902,2,2020-03-30,19
Gaspar,4205902,2,2020-03-31,20
Gaspar,4205902,2,2020-04-01,21
Gaspar,4205902,2,2020-04-02,22
Gaspar,4205902,2,2020-04-03,23
Gaspar,4205902,2,2020-04-04,24
Gaspar,4205902,3,2020-04-05,25
Gaspar,4205902,5,2020-04-06,26
Gaspar,4205902,5,2020-04-07,27
Gaspar,4205902,5,2020-04-08,28
Gaspar,4205902,5,2020-04-09,29
Gaspar,4205902,5,2020-04-10,30
Governador Celso Ramos,4206009,0,2020-03-12,1
Governador Celso Ramos,4206009,0,2020-03-13,2
Governador Celso Ramos,4206009,0,2020-03-14,3
Governador Celso Ramos,4206009,0,2020-03-15,4
Governador Celso Ramos,4206009,0,2020-03-16,5
Governador Celso Ramos,4206009,0,2020-03-17,6
Governador Celso Ramos,4206009,0,2020-03-18,7
Governador Celso Ramos,4206009,0,2020-03-19,8
Governador Celso Ramos,4206009,0,2020-03-20,9
Governador Celso Ramos,4206009,0,2020-03-21,10
Governador Celso Ramos,4206009,0,2020-03-22,11
Governador Celso Ramos,4206009,0,2020-03-23,12
Governador Celso Ramos,4206009,0,2020-03-24,13
Governador Celso Ramos,4206009,0,2020-03-25,14
Governador Celso Ramos,4206009,0,2020-03-26,15
Governador Celso Ramos,4206009,0,2020-03-27,16
Governador Celso Ramos,4206009,0,2020-03-28,17
Governador Celso Ramos,4206009,0,2020-03-29,18
Governador Celso Ramos,4206009,0,2020-03-30,19
Governador Celso Ramos,4206009,0,2020-03-31,20
Governador Celso Ramos,4206009,0,2020-04-01,21
Governador Celso Ramos,4206009,0,2020-04-02,22
Governador Celso Ramos,4206009,1,2020-04-03,23
Governador Celso Ramos,4206009,1,2020-04-04,24
Governador Celso Ramos,4206009,2,2020-04-05,25
Governador Celso Ramos,4206009,2,2020-04-06,26
Governador Celso Ramos,4206009,2,2020-04-07,27
Governador Celso Ramos,4206009,3,2020-04-08,28
Governador Celso Ramos,4206009,3,2020-04-09,29
Governador Celso Ramos,4206009,3,2020-04-10,30
Gravatal,4206207,0,2020-03-12,1
Gravatal,4206207,0,2020-03-13,2
Gravatal,4206207,0,2020-03-14,3
Gravatal,4206207,0,2020-03-15,4
Gravatal,4206207,0,2020-03-16,5
Gravatal,4206207,0,2020-03-17,6
Gravatal,4206207,0,2020-03-18,7
Gravatal,4206207,0,2020-03-19,8
Gravatal,4206207,0,2020-03-20,9
Gravatal,4206207,1,2020-03-21,10
Gravatal,4206207,1,2020-03-22,11
Gravatal,4206207,2,2020-03-23,12
Gravatal,4206207,2,2020-03-24,13
Gravatal,4206207,3,2020-03-25,14
Gravatal,4206207,3,2020-03-26,15
Gravatal,4206207,3,2020-03-27,16
Gravatal,4206207,3,2020-03-28,17
Gravatal,4206207,3,2020-03-29,18
Gravatal,4206207,3,2020-03-30,19
Gravatal,4206207,3,2020-03-31,20
Gravatal,4206207,3,2020-04-01,21
Gravatal,4206207,3,2020-04-02,22
Gravatal,4206207,3,2020-04-03,23
Gravatal,4206207,4,2020-04-04,24
Gravatal,4206207,4,2020-04-05,25
Gravatal,4206207,4,2020-04-06,26
Gravatal,4206207,5,2020-04-07,27
Gravatal,4206207,5,2020-04-08,28
Gravatal,4206207,7,2020-04-09,29
Gravatal,4206207,7,2020-04-10,30
Guabiruba,4206306,0,2020-03-12,1
Guabiruba,4206306,0,2020-03-13,2
Guabiruba,4206306,0,2020-03-14,3
Guabiruba,4206306,0,2020-03-15,4
Guabiruba,4206306,0,2020-03-16,5
Guabiruba,4206306,0,2020-03-17,6
Guabiruba,4206306,0,2020-03-18,7
Guabiruba,4206306,0,2020-03-19,8
Guabiruba,4206306,0,2020-03-20,9
Guabiruba,4206306,0,2020-03-21,10
Guabiruba,4206306,0,2020-03-22,11
Guabiruba,4206306,0,2020-03-23,12
Guabiruba,4206306,0,2020-03-24,13
Guabiruba,4206306,0,2020-03-25,14
Guabiruba,4206306,0,2020-03-26,15
Guabiruba,4206306,0,2020-03-27,16
Guabiruba,4206306,0,2020-03-28,17
Guabiruba,4206306,0,2020-03-29,18
Guabiruba,4206306,0,2020-03-30,19
Guabiruba,4206306,0,2020-03-31,20
Guabiruba,4206306,0,2020-04-01,21
Guabiruba,4206306,0,2020-04-02,22
Guabiruba,4206306,0,2020-04-03,23
Guabiruba,4206306,0,2020-04-04,24
Guabiruba,4206306,0,2020-04-05,25
Guabiruba,4206306,0,2020-04-06,26
Guabiruba,4206306,0,2020-04-07,27
Guabiruba,4206306,1,2020-04-08,28
Guabiruba,4206306,1,2020-04-09,29
Guabiruba,4206306,1,2020-04-10,30
Guaramirim,4206504,0,2020-03-12,1
Guaramirim,4206504,0,2020-03-13,2
Guaramirim,4206504,0,2020-03-14,3
Guaramirim,4206504,0,2020-03-15,4
Guaramirim,4206504,0,2020-03-16,5
Guaramirim,4206504,0,2020-03-17,6
Guaramirim,4206504,0,2020-03-18,7
Guaramirim,4206504,0,2020-03-19,8
Guaramirim,4206504,0,2020-03-20,9
Guaramirim,4206504,0,2020-03-21,10
Guaramirim,4206504,0,2020-03-22,11
Guaramirim,4206504,0,2020-03-23,12
Guaramirim,4206504,0,2020-03-24,13
Guaramirim,4206504,0,2020-03-25,14
Guaramirim,4206504,0,2020-03-26,15
Guaramirim,4206504,0,2020-03-27,16
Guaramirim,4206504,0,2020-03-28,17
Guaramirim,4206504,0,2020-03-29,18
Guaramirim,4206504,0,2020-03-30,19
Guaramirim,4206504,0,2020-03-31,20
Guaramirim,4206504,0,2020-04-01,21
Guaramirim,4206504,0,2020-04-02,22
Guaramirim,4206504,0,2020-04-03,23
Guaramirim,4206504,0,2020-04-04,24
Guaramirim,4206504,0,2020-04-05,25
Guaramirim,4206504,0,2020-04-06,26
Guaramirim,4206504,0,2020-04-07,27
Guaramirim,4206504,0,2020-04-08,28
Guaramirim,4206504,1,2020-04-09,29
Guaramirim,4206504,1,2020-04-10,30
Herval d'Oeste,4206702,0,2020-03-12,1
Herval d'Oeste,4206702,0,2020-03-13,2
Herval d'Oeste,4206702,0,2020-03-14,3
Herval d'Oeste,4206702,0,2020-03-15,4
Herval d'Oeste,4206702,0,2020-03-16,5
Herval d'Oeste,4206702,0,2020-03-17,6
Herval d'Oeste,4206702,0,2020-03-18,7
Herval d'Oeste,4206702,0,2020-03-19,8
Herval d'Oeste,4206702,0,2020-03-20,9
Herval d'Oeste,4206702,0,2020-03-21,10
Herval d'Oeste,4206702,0,2020-03-22,11
Herval d'Oeste,4206702,0,2020-03-23,12
Herval d'Oeste,4206702,0,2020-03-24,13
Herval d'Oeste,4206702,0,2020-03-25,14
Herval d'Oeste,4206702,0,2020-03-26,15
Herval d'Oeste,4206702,0,2020-03-27,16
Herval d'Oeste,4206702,0,2020-03-28,17
Herval d'Oeste,4206702,0,2020-03-29,18
Herval d'Oeste,4206702,0,2020-03-30,19
Herval d'Oeste,4206702,0,2020-03-31,20
Herval d'Oeste,4206702,0,2020-04-01,21
Herval d'Oeste,4206702,0,2020-04-02,22
Herval d'Oeste,4206702,0,2020-04-03,23
Herval d'Oeste,4206702,0,2020-04-04,24
Herval d'Oeste,4206702,0,2020-04-05,25
Herval d'Oeste,4206702,0,2020-04-06,26
Herval d'Oeste,4206702,0,2020-04-07,27
Herval d'Oeste,4206702,0,2020-04-08,28
Herval d'Oeste,4206702,0,2020-04-09,29
Herval d'Oeste,4206702,0,2020-04-10,30
Içara,4207007,0,2020-03-12,1
Içara,4207007,0,2020-03-13,2
Içara,4207007,0,2020-03-14,3
Içara,4207007,0,2020-03-15,4
Içara,4207007,0,2020-03-16,5
Içara,4207007,0,2020-03-17,6
Içara,4207007,0,2020-03-18,7
Içara,4207007,0,2020-03-19,8
Içara,4207007,0,2020-03-20,9
Içara,4207007,0,2020-03-21,10
Içara,4207007,0,2020-03-22,11
Içara,4207007,1,2020-03-23,12
Içara,4207007,1,2020-03-24,13
Içara,4207007,1,2020-03-25,14
Içara,4207007,1,2020-03-26,15
Içara,4207007,1,2020-03-27,16
Içara,4207007,1,2020-03-28,17
Içara,4207007,1,2020-03-29,18
Içara,4207007,1,2020-03-30,19
Içara,4207007,1,2020-03-31,20
Içara,4207007,1,2020-04-01,21
Içara,4207007,1,2020-04-02,22
Içara,4207007,1,2020-04-03,23
Içara,4207007,1,2020-04-04,24
Içara,4207007,1,2020-04-05,25
Içara,4207007,1,2020-04-06,26
Içara,4207007,1,2020-04-07,27
Içara,4207007,1,2020-04-08,28
Içara,4207007,7,2020-04-09,29
Içara,4207007,7,2020-04-10,30
Ilhota,4207106,0,2020-03-12,1
Ilhota,4207106,0,2020-03-13,2
Ilhota,4207106,0,2020-03-14,3
Ilhota,4207106,0,2020-03-15,4
Ilhota,4207106,0,2020-03-16,5
Ilhota,4207106,0,2020-03-17,6
Ilhota,4207106,0,2020-03-18,7
Ilhota,4207106,0,2020-03-19,8
Ilhota,4207106,0,2020-03-20,9
Ilhota,4207106,0,2020-03-21,10
Ilhota,4207106,0,2020-03-22,11
Ilhota,4207106,0,2020-03-23,12
Ilhota,4207106,0,2020-03-24,13
Ilhota,4207106,0,2020-03-25,14
Ilhota,4207106,0,2020-03-26,15
Ilhota,4207106,0,2020-03-27,16
Ilhota,4207106,0,2020-03-28,17
Ilhota,4207106,0,2020-03-29,18
Ilhota,4207106,0,2020-03-30,19
Ilhota,4207106,0,2020-03-31,20
Ilhota,4207106,0,2020-04-01,21
Ilhota,4207106,0,2020-04-02,22
Ilhota,4207106,0,2020-04-03,23
Ilhota,4207106,0,2020-04-04,24
Ilhota,4207106,0,2020-04-05,25
Ilhota,4207106,0,2020-04-06,26
Ilhota,4207106,0,2020-04-07,27
Ilhota,4207106,0,2020-04-08,28
Ilhota,4207106,0,2020-04-09,29
Ilhota,4207106,0,2020-04-10,30
Imbituba,4207304,0,2020-03-12,1
Imbituba,4207304,0,2020-03-13,2
Imbituba,4207304,0,2020-03-14,3
Imbituba,4207304,0,2020-03-15,4
Imbituba,4207304,0,2020-03-16,5
Imbituba,4207304,0,2020-03-17,6
Imbituba,4207304,0,2020-03-18,7
Imbituba,4207304,0,2020-03-19,8
Imbituba,4207304,2,2020-03-20,9
Imbituba,4207304,2,2020-03-21,10
Imbituba,4207304,2,2020-03-22,11
Imbituba,4207304,2,2020-03-23,12
Imbituba,4207304,4,2020-03-24,13
Imbituba,4207304,4,2020-03-25,14
Imbituba,4207304,5,2020-03-26,15
Imbituba,4207304,5,2020-03-27,16
Imbituba,4207304,5,2020-03-28,17
Imbituba,4207304,5,2020-03-29,18
Imbituba,4207304,5,2020-03-30,19
Imbituba,4207304,5,2020-03-31,20
Imbituba,4207304,5,2020-04-01,21
Imbituba,4207304,5,2020-04-02,22
Imbituba,4207304,6,2020-04-03,23
Imbituba,4207304,6,2020-04-04,24
Imbituba,4207304,6,2020-04-05,25
Imbituba,4207304,6,2020-04-06,26
Imbituba,4207304,6,2020-04-07,27
Imbituba,4207304,6,2020-04-08,28
Imbituba,4207304,9,2020-04-09,29
Imbituba,4207304,9,2020-04-10,30
Indaial,4207502,0,2020-03-12,1
Indaial,4207502,0,2020-03-13,2
Indaial,4207502,0,2020-03-14,3
Indaial,4207502,0,2020-03-15,4
Indaial,4207502,0,2020-03-16,5
Indaial,4207502,0,2020-03-17,6
Indaial,4207502,0,2020-03-18,7
Indaial,4207502,0,2020-03-19,8
Indaial,4207502,0,2020-03-20,9
Indaial,4207502,0,2020-03-21,10
Indaial,4207502,0,2020-03-22,11
Indaial,4207502,0,2020-03-23,12
Indaial,4207502,0,2020-03-24,13
Indaial,4207502,0,2020-03-25,14
Indaial,4207502,0,2020-03-26,15
Indaial,4207502,0,2020-03-27,16
Indaial,4207502,0,2020-03-28,17
Indaial,4207502,1,2020-03-29,18
Indaial,4207502,1,2020-03-30,19
Indaial,4207502,1,2020-03-31,20
Indaial,4207502,1,2020-04-01,21
Indaial,4207502,1,2020-04-02,22
Indaial,4207502,1,2020-04-03,23
Indaial,4207502,1,2020-04-04,24
Indaial,4207502,1,2020-04-05,25
Indaial,4207502,2,2020-04-06,26
Indaial,4207502,2,2020-04-07,27
Indaial,4207502,2,2020-04-08,28
Indaial,4207502,2,2020-04-09,29
Indaial,4207502,2,2020-04-10,30
Ipumirim,4207700,0,2020-03-12,1
Ipumirim,4207700,0,2020-03-13,2
Ipumirim,4207700,0,2020-03-14,3
Ipumirim,4207700,0,2020-03-15,4
Ipumirim,4207700,0,2020-03-16,5
Ipumirim,4207700,0,2020-03-17,6
Ipumirim,4207700,0,2020-03-18,7
Ipumirim,4207700,0,2020-03-19,8
Ipumirim,4207700,0,2020-03-20,9
Ipumirim,4207700,0,2020-03-21,10
Ipumirim,4207700,0,2020-03-22,11
Ipumirim,4207700,0,2020-03-23,12
Ipumirim,4207700,0,2020-03-24,13
Ipumirim,4207700,0,2020-03-25,14
Ipumirim,4207700,0,2020-03-26,15
Ipumirim,4207700,0,2020-03-27,16
Ipumirim,4207700,0,2020-03-28,17
Ipumirim,4207700,0,2020-03-29,18
Ipumirim,4207700,0,2020-03-30,19
Ipumirim,4207700,0,2020-03-31,20
Ipumirim,4207700,0,2020-04-01,21
Ipumirim,4207700,0,2020-04-02,22
Ipumirim,4207700,0,2020-04-03,23
Ipumirim,4207700,0,2020-04-04,24
Ipumirim,4207700,0,2020-04-05,25
Ipumirim,4207700,0,2020-04-06,26
Ipumirim,4207700,0,2020-04-07,27
Ipumirim,4207700,0,2020-04-08,28
Ipumirim,4207700,0,2020-04-09,29
Ipumirim,4207700,0,2020-04-10,30
Irani,4207809,0,2020-03-12,1
Irani,4207809,0,2020-03-13,2
Irani,4207809,0,2020-03-14,3
Irani,4207809,0,2020-03-15,4
Irani,4207809,0,2020-03-16,5
Irani,4207809,0,2020-03-17,6
Irani,4207809,0,2020-03-18,7
Irani,4207809,0,2020-03-19,8
Irani,4207809,0,2020-03-20,9
Irani,4207809,0,2020-03-21,10
Irani,4207809,0,2020-03-22,11
Irani,4207809,0,2020-03-23,12
Irani,4207809,0,2020-03-24,13
Irani,4207809,0,2020-03-25,14
Irani,4207809,0,2020-03-26,15
Irani,4207809,0,2020-03-27,16
Irani,4207809,0,2020-03-28,17
Irani,4207809,0,2020-03-29,18
Irani,4207809,0,2020-03-30,19
Irani,4207809,0,2020-03-31,20
Irani,4207809,0,2020-04-01,21
Irani,4207809,0,2020-04-02,22
Irani,4207809,0,2020-04-03,23
Irani,4207809,0,2020-04-04,24
Irani,4207809,0,2020-04-05,25
Irani,4207809,0,2020-04-06,26
Irani,4207809,0,2020-04-07,27
Irani,4207809,0,2020-04-08,28
Irani,4207809,0,2020-04-09,29
Irani,4207809,0,2020-04-10,30
Irati,4207858,0,2020-03-12,1
Irati,4207858,0,2020-03-13,2
Irati,4207858,0,2020-03-14,3
Irati,4207858,0,2020-03-15,4
Irati,4207858,0,2020-03-16,5
Irati,4207858,0,2020-03-17,6
Irati,4207858,0,2020-03-18,7
Irati,4207858,0,2020-03-19,8
Irati,4207858,0,2020-03-20,9
Irati,4207858,0,2020-03-21,10
Irati,4207858,0,2020-03-22,11
Irati,4207858,0,2020-03-23,12
Irati,4207858,0,2020-03-24,13
Irati,4207858,0,2020-03-25,14
Irati,4207858,0,2020-03-26,15
Irati,4207858,0,2020-03-27,16
Irati,4207858,0,2020-03-28,17
Irati,4207858,0,2020-03-29,18
Irati,4207858,0,2020-03-30,19
Irati,4207858,0,2020-03-31,20
Irati,4207858,0,2020-04-01,21
Irati,4207858,0,2020-04-02,22
Irati,4207858,1,2020-04-03,23
Irati,4207858,1,2020-04-04,24
Irati,4207858,1,2020-04-05,25
Irati,4207858,1,2020-04-06,26
Irati,4207858,1,2020-04-07,27
Irati,4207858,1,2020-04-08,28
Irati,4207858,1,2020-04-09,29
Irati,4207858,1,2020-04-10,30
Itaiópolis,4208104,0,2020-03-12,1
Itaiópolis,4208104,0,2020-03-13,2
Itaiópolis,4208104,0,2020-03-14,3
Itaiópolis,4208104,0,2020-03-15,4
Itaiópolis,4208104,0,2020-03-16,5
